,player_name,FG_pct,FG_pct_1_make,FG_pct_1_miss,FG_pct_2_make,FG_pct_2_miss,FG_pct_3_make,FG_pct_3_miss,FG_pct_4_make,FG_pct_4_miss,FG_pct_5_make,FG_pct_5_miss,FG_pct_80_pct,FG_pct_20_pct
218,rodney stuckey,0.467005076142132,0.51,0.4574468085106383,0.40816326530612246,0.46511627906976744,0.2692307692307692,0.4358974358974359,0.14285714285714285,0.4444444444444444,0.0,0.375,0.35714285714285715,0.4666666666666667
220,roy hibbert,0.4807692307692308,0.4105263157894737,0.5352941176470588,0.5128205128205128,0.5588235294117647,0.36666666666666664,0.4782608695652174,0.45454545454545453,0.4,0.4,0.5,0.46875,0.5063291139240507
221,rudy gay,0.4508670520231214,0.43601895734597157,0.4439359267734554,0.4659090909090909,0.4594594594594595,0.4935064935064935,0.40186915887850466,0.40540540540540543,0.35714285714285715,0.2,0.43333333333333335,0.4659090909090909,0.40096618357487923
223,russell westbrook,0.4358178053830228,0.45121951219512196,0.4508670520231214,0.3644859813084112,0.43656716417910446,0.32653061224489793,0.42857142857142855,0.21428571428571427,0.40540540540540543,0.0,0.41025641025641024,0.38095238095238093,0.49019607843137253
224,ryan anderson,0.42408376963350786,0.42748091603053434,0.412751677852349,0.44642857142857145,0.42207792207792205,0.4782608695652174,0.4084507042253521,0.4090909090909091,0.34285714285714286,0.4444444444444444,0.35,0.4423076923076923,0.4573643410852713
225,serge ibaka,0.4664586583463339,0.4968553459119497,0.4668769716088328,0.40540540540540543,0.46794871794871795,0.4186046511627907,0.5189873417721519,0.21428571428571427,0.4722222222222222,0.0,0.5,0.4666666666666667,0.4906832298136646
226,shabazz muhammad,0.4983388704318937,0.4375,0.5474452554744526,0.42857142857142855,0.5192307692307693,0.5,0.6363636363636364,0.46153846153846156,0.5714285714285714,0.3333333333333333,0.0,0.5625,0.5409836065573771
232,solomon hill,0.39461883408071746,0.32075471698113206,0.4098360655737705,0.4375,0.43548387096774194,0.5714285714285714,0.39285714285714285,0.5714285714285714,0.25,0.25,0.16666666666666666,0.6363636363636364,0.47368421052631576
234,stephen curry,0.48617021276595745,0.4777327935222672,0.5186813186813187,0.4424778761061947,0.5396039603960396,0.352112676056338,0.5,0.36363636363636365,0.5294117647058824,0.2857142857142857,0.5454545454545454,0.47058823529411764,0.4801980198019802
236,taj gibson,0.4948453608247423,0.5,0.5,0.5652173913043478,0.55,0.3125,0.6470588235294118,0.25,0.6666666666666666,0.0,1.0,0.6190476190476191,0.44680851063829785
239,thaddeus young,0.4594594594594595,0.4217687074829932,0.4610169491525424,0.5172413793103449,0.4863013698630137,0.47058823529411764,0.47692307692307695,0.4782608695652174,0.5172413793103449,0.6,0.6666666666666666,0.4528301886792453,0.4645161290322581
240,tim duncan,0.4883268482490272,0.53125,0.4898785425101215,0.4262295081967213,0.5210084033613446,0.425,0.5555555555555556,0.4375,0.5833333333333334,0.6666666666666666,0.6,0.45098039215686275,0.5217391304347826
241,time hardaway jr,0.4037122969837587,0.4095238095238095,0.4194915254237288,0.3902439024390244,0.432,0.23529411764705882,0.46153846153846156,0.25,0.53125,0.0,0.5,0.391304347826087,0.4297520661157025
242,timofey mozgov,0.5254237288135594,0.6071428571428571,0.5094339622641509,0.3333333333333333,0.4583333333333333,0.5833333333333334,0.5384615384615384,0.5714285714285714,0.5,0.5,0.3333333333333333,0.6,0.7
243,tobias harris,0.4626865671641791,0.47904191616766467,0.4808259587020649,0.37333333333333335,0.463855421686747,0.3953488372093023,0.4578313253012048,0.4117647058823529,0.4878048780487805,0.42857142857142855,0.5263157894736842,0.4222222222222222,0.46258503401360546
245,tony parker,0.4830508474576271,0.48739495798319327,0.4751131221719457,0.43636363636363634,0.5,0.4772727272727273,0.4772727272727273,0.5,0.47619047619047616,0.6,0.4,0.48214285714285715,0.5
248,trevor ariza,0.3747747747747748,0.34375,0.3865814696485623,0.38636363636363635,0.3567251461988304,0.4074074074074074,0.3877551020408163,0.3,0.41509433962264153,0.3333333333333333,0.37037037037037035,0.4642857142857143,0.41875
250,trey burke,0.38048090523338046,0.4177215189873418,0.36724565756823824,0.3333333333333333,0.3593073593073593,0.38235294117647056,0.3893129770992366,0.38461538461538464,0.32857142857142857,0.2,0.34146341463414637,0.3939393939393939,0.3865979381443299
252,ty lawson,0.46,0.4457831325301205,0.503125,0.4383561643835616,0.5208333333333334,0.3333333333333333,0.4838709677419355,0.14285714285714285,0.4444444444444444,0.0,0.38461538461538464,0.4098360655737705,0.47058823529411764
254,tyreke evans,0.4360135900339751,0.4372093023255814,0.44565217391304346,0.4318181818181818,0.4188034188034188,0.46875,0.4180327868852459,0.4444444444444444,0.3770491803278688,0.5,0.4,0.410958904109589,0.4470046082949309
255,tyson chandler,0.6153846153846154,0.6428571428571429,0.5416666666666666,0.875,0.5454545454545454,0.6153846153846154,0.6,0.42857142857142855,0.5,0.5,1.0,0.36363636363636365,0.6666666666666666
256,victor oladipo,0.4460856720827179,0.46987951807228917,0.43768115942028984,0.42105263157894735,0.45977011494252873,0.35555555555555557,0.47126436781609193,0.14285714285714285,0.5227272727272727,0.0,0.47368421052631576,0.4262295081967213,0.4723926380368098
258,wayne ellington,0.41762452107279696,0.3787878787878788,0.45714285714285713,0.38095238095238093,0.47058823529411764,0.5,0.45454545454545453,0.6666666666666666,0.4,0.3333333333333333,0.42857142857142855,0.4666666666666667,0.4375
259,wesley johnson,0.4155844155844156,0.43137254901960786,0.4032258064516129,0.6,0.4117647058823529,0.3125,0.4166666666666667,0.2,0.45,0.0,0.7,0.38095238095238093,0.4642857142857143
260,wesley matthews,0.4522691705790297,0.4269005847953216,0.5046439628482973,0.30434782608695654,0.5068493150684932,0.4838709677419355,0.46153846153846156,0.3333333333333333,0.40625,0.25,0.375,0.4166666666666667,0.5390625
261,wilson chandler,0.41679160419790107,0.37572254335260113,0.449438202247191,0.3793103448275862,0.4134078212290503,0.34375,0.35714285714285715,0.2727272727272727,0.3620689655172414,0.3333333333333333,0.4117647058823529,0.29545454545454547,0.4152046783625731
262,zach lavine,0.4236111111111111,0.5161290322580645,0.4,0.375,0.47368421052631576,0.5454545454545454,0.47058823529411764,0.6666666666666666,0.5,0.75,0.3333333333333333,0.4444444444444444,0.4857142857142857
263,zach randolph,0.4921135646687697,0.5,0.48322147651006714,0.5616438356164384,0.4316546762589928,0.5,0.42857142857142855,0.5517241379310345,0.5294117647058824,0.42857142857142855,0.5833333333333334,0.5394736842105263,0.48951048951048953
